time,Virginia,California,Florida,New York,Alaska,Texas,North Carolina,Michigan,Rhode Island,New Hampshire,New Jersey,Illinois,the District of Columbia,Georgia,Alabama,Arizona,Washington,Hawaii,Massachusetts,Arkansas,Colorado,Nevada,Tennessee,South Carolina,Maryland,Minnesota,Wisconsin,Nebraska,Utah,Oregon,Iowa,Vermont,Connecticut,Oklahoma,Kentucky,Missouri,Idaho,Ohio,Indiana,Wyoming,New Mexico,West Virginia,Kansas,South Dakota,Maine,Mississippi,Pennsylvania,North Dakota,Montana,Delaware,Louisiana
8/1/2006,262020.1815,482945.0227,256143.1575,281233.2424,224007.5532,135800.1738,160247.9229,147555.3948,298196.4389,256748.5354,368505.4272,205229.7962,392852.8585,163217.833,129727.7468,283081.002,301995.5752,468880.7165,360390.1406,119447.0199,234148.0253,333912.2597,141448.0606,156188.5189,337787.526,211304.1654,173049.5553,130096.554,207961.2373,260972.545,118414.2669,206579.7122,309411.2948,104850.4347,107094.7728,137517.3711,191965.2151,131256.0547,116437.0944,189175.2191,178528.9499,101456.625,114039.0278,137169.3129,203012.6896,113997.2779,163120.1102,,183367.7332,268467.2863,146916.6932
9/1/2006,262105.0973,481910.105,256745.6371,281963.648,225997.1146,136380.7045,161127.0803,147221.7896,296588.7595,256332.5457,368608.7947,205570.9452,392158.4886,163732.5573,130540.9623,281269.907,304744.137,470991.4166,357966.8022,119929.4656,234205.4452,333234.3571,142218.3724,157160.2268,339263.2183,210926.9626,173321.803,130215.7346,211457.2501,263129.7213,118715.7413,207670.5393,309467.6927,105181.2466,107356.8039,137847.192,193831.6168,131287.517,116779.1673,190542.1082,180381.3349,101790.7886,114371.905,137528.7926,203288.0004,114848.8134,163722.7726,,184563.0993,269700.4662,147622.0076
10/1/2006,261818.3134,480730.7281,256718.4053,282500.2659,227864.918,137097.8767,161933.7815,146842.0922,294944.4264,255599.7703,368161.26,205841.7576,391030.4945,164186.631,131263.8915,279955.6524,307094.9366,471816.9831,355796.3182,120295.0461,234118.7012,331968.1506,142941.9299,157963.4254,339729.7652,210624.7966,173651.3832,130369.2998,214626.2101,264706.1077,118996.6045,208777.1,309157.829,105513.7281,107641.8048,138207.7839,193798.7518,131267.7435,117189.1704,191945.4282,182179.2694,102253.0091,114716.6135,137692.7452,203843.8502,115899.9268,164192,,185715.6646,270975.0763,148265.4067
11/1/2006,261474.1717,479473.2118,256333.6654,282810.5831,229323.905,137784.6988,162608.0788,146406.8536,293116.725,254713.3739,367408.5955,206082.8592,389275.751,164523.1081,131714.6894,278186.9934,308773.1639,472851.061,353519.9455,120607.6924,233801.9015,330138.0026,143543.9146,158570.5326,339811.3126,210305.0128,173916.953,130612.944,217575.7621,265920.0083,119268.751,209924.0822,308619.0116,105843.2669,107931.7324,138575.8454,193982.8753,131186.3515,117511.1143,193483.799,183725.9625,102541.6532,114976.9902,137992.2009,204210.322,116768.447,164566.9859,,186869.6166,271491.1097,148904.331
12/1/2006,261252.2457,478382.1782,255564.1366,283140.3874,230783.4653,138466.0088,163213.48,145877.81,291695.9122,253674.5754,366229.8717,206409.0672,387638.5211,164891.587,132056.6489,276389.3251,309957.9952,473071.4574,351522.3481,120859.8049,233670.6592,328846.7,144063.2289,159058.0904,339585.8015,210184.8965,174088.5125,130805.9736,220242.3072,267123.4757,119560.7691,211010.9674,308079.6111,106170.2189,108133.9549,138875.453,193972.4757,131052.2664,117805.569,194886.677,184945.3044,102702.295,115306.0077,138385.3584,204458.4163,117447.8683,164883.4159,,188133.2524,271719.935,149495.2443
1/1/2007,261001.6178,477481.6698,254590.5363,283415.55,231967.4608,138825.6357,163825.6559,145267.3211,290149.6884,252766.7806,365003.3086,206910.973,387048.097,165230.2817,132251.9745,274491.0086,310848.8455,473463.0297,350051.4099,121093.1496,233626.5928,327497.2995,144436.2861,159480.4411,339388.8516,210180.8093,174342.0544,130967.5648,222899.2842,268070.4265,119821.0549,212107.7952,307893.6135,106449.6565,108297.0112,139088.9066,195245.0747,130907.0847,117908.6799,195997.8036,185835.4323,102720.5754,115573.9461,139049.1475,204661.8321,117948.7894,165203.5283,,189103.0429,271109.8138,150051.8679
2/1/2007,260901.6658,476425.2937,253538.1344,283639.8225,232780.0135,138967.1919,164408.2471,144654.4419,289035.8184,251785.2986,364109.2664,207414.3766,387959.2169,165601.6894,132691.1234,273149.5428,311981.0297,473500.0414,349022.9711,121313.9215,233513.3476,326578.4918,144819.3448,159879.5847,339116.2078,210262.534,174568.7866,131073.5232,225497.5729,268935.3808,120075.8103,213100.2874,307916.6083,106656.0965,108450.9772,139258.2083,195587.0791,130814.3288,117985.1983,196854.3163,186538.3675,102863.4574,115811.4184,139531.1473,204675.3791,118288.8218,165586.1092,,189764.9727,270802.6312,150593.6842
3/1/2007,260836.9097,474914.0005,252328.893,283937.1381,233125.1534,138949.4821,165061.0451,144006.0049,288154.9963,251254.7921,363870.8366,207816.5486,389179.3313,165957.9261,133227.3546,272437.7472,313709.1706,473954.8646,348404.7497,121483.4865,233449.6531,325443.2871,145272.8225,160252.1479,339159.5767,210172.2417,174831.2203,131240.1414,228144.2751,269969.6165,120314.3324,213706.9334,307967.7111,106819.6539,108559.1438,139405.5415,195593.6371,130686.6345,117979.5486,197774.8282,187034.1773,103096.2801,116076.2192,139775.1289,204486.8101,118512.5251,166066.1644,,190258.3121,270717.8637,151201.8738
4/1/2007,260987.8821,472976.5896,250932.4984,284058.7151,233591.0418,139164.7369,165734.2874,143363.1792,287304.1702,250653.4839,364019.1151,208004.127,390197.5051,166332.9557,133915.74,272180.3816,315897.2814,474404.861,347766.6625,121677.3998,233583.2701,323793.2218,145808.1959,160507.4414,339290.858,209889.9391,174992.6579,131358.4195,230637.6326,271414.2257,120566.9998,214043.2898,307774.9633,106992.9963,108574.6734,139502.6513,195823.372,130543.5361,118050.185,198848.3251,187797.5007,103371.8521,116437.6131,139851.3827,204178.8064,118716.9774,166509.2629,,190982.7705,271248.6211,151828.3928
5/1/2007,260806.8179,469954.6193,249114.2069,284291.7376,234361.8365,139558.4138,166462.1219,142594.4738,286537.2596,250211.0065,363956.891,208024.6499,390672.1506,166653.5065,134332.4037,271854.3049,317845.1123,474598.8613,347035.1171,121774.9316,233980.9868,321753.5321,146340.0037,160754.7852,339351.9571,209407.363,175070.0611,131429.6842,233085.2668,272905.2595,120699.883,214293.6786,307421.5808,107223.2333,108571.8373,139549.3002,196384.2667,130376.3099,118029.1745,200128.7129,188560.3498,103609.5466,116874.5716,139985.542,203785.9405,119096.5076,166935.2941,,191652.3245,272015.8517,152250.6475
6/1/2007,260220.9981,466474.3991,246841.6684,284327.3641,235161.1521,140070.2803,167166.3621,141874.5199,284913.16,249504.2324,363195.6077,207904.1075,390772.321,166870.3025,134606.4841,270936.3373,319098.6523,474569.6546,346009.2398,121866.0302,234392.996,318956.4208,146817.8933,160921.1519,339145.3196,208780.0595,175066.8011,131176.3236,235767.2359,273934.5146,120745.2626,214663.1498,306739.698,107524.3885,108590.0933,139544.2551,196857.3103,130224.4134,117995.6681,201553.8086,189687.2917,103806.5129,117256.1125,140365.1334,203122.2951,119424.8516,167259.4556,,192293.1355,272991.2196,152595.7828
7/1/2007,259117.2595,462020.335,244104.0271,284384.218,235983.9148,140527.0691,167773.1713,141009.2133,283609.8095,248876.5789,361777.1836,207630.3507,390779.5965,166972.7269,134698.4293,269393.6099,319679.7498,473725.286,344616.4358,121930.2348,234696.9095,315635.0914,147211.167,161084.4611,338686.0441,207914.8813,174880.5199,131040.0016,238472.6705,274474.1363,120741.9984,214875.6696,305879.9014,107884.8039,108663.1637,139516.7069,197301.8776,130021.4409,117875.297,202621.9349,190572.1776,103955.7248,117569.0351,140709.3044,202079.8616,119594.0974,167609.0435,,192708.4347,273530.2304,152862.8872
8/1/2007,257889.9538,457375.7682,241078.3375,284462.8346,236766.1544,141012.5666,168320.2474,140253.0823,282144.3706,248352.5844,360058.247,207282.6434,390691.8608,167010.3497,134821.9957,267276.3976,320129.7656,473098.9448,343172.6992,122093.6324,234840.1749,312068.1463,147516.0525,161220.0141,338124.2033,207114.8245,174756.6482,130954.0585,241135.1038,274577.9996,120829.1447,214867.8046,305101.1071,108226.0648,108750.6642,139455.9816,197685.4864,129781.7002,117837.5047,203391.0091,191334.8233,104111.8993,117904.8485,141145.1965,201768.6012,119738.3728,167859.9414,,193262.3602,273751.8869,153242.4224
9/1/2007,256767.3908,452155.9751,237980.6811,284468.8559,237708.6857,141491.0066,168750.5595,139301.6117,281076.6926,247818.5204,358374.9724,206729.8618,390700.4633,166900.1989,134920.8453,264627.8653,320332.5622,472116.1675,341754.7454,122209.2285,234656.5383,308084.7803,147659.1568,161305.2945,337313.0742,206321.0628,174665.0013,130993.5278,243146.4295,274537.2697,120940.6549,215010.5674,304564.8157,108495.7895,108832.2574,139336.0169,197986.5446,129596.4147,117790.6465,203909.2706,191580.0721,104213.3109,118161.5385,141496.841,201899.1267,119925.7961,167986.1499,,193821.3532,273531.208,153580.0654
10/1/2007,255795.4798,446678.247,234812.496,284675.2835,238671.0956,141931.5777,169088.9251,138345.0369,279893.0528,247202.6217,356839.2463,206114.3268,391165.4375,166684.6766,135008.5239,261957.0173,319817.7365,471744.2917,340156.8143,122309.0011,234217.4638,304222.3911,147685.724,161241.8817,335827.8878,205615.673,174694.4056,130701.8917,244692.9712,274216.9116,121068.441,215422.3311,304033.3036,108675.3774,108944.9332,139153.1405,198179.3831,129381.0089,117859.9687,204495.6883,191654.7084,104308.2684,118376.2974,141908.4592,202481.0546,120167.9747,168068.8528,,194437.6884,273431.5611,153827.8297
11/1/2007,254834.6154,441171.9433,231499.7965,284883.1722,239489.1209,142298.6849,169339.5472,137276.8348,279129.8701,246258.7086,355295.0814,205473.378,391449.2064,166286.0695,134996.0651,258461.039,318573.2881,471314.3159,338511.8681,122304.0538,233491.0125,298775.9308,147523.3079,161108.5689,333347.8664,204654.8664,174658.6496,130375.7805,245995.7081,273522.8853,121186.4985,216039.9346,303101.4935,108841.2213,108989.8457,138846.9063,198350.5136,129028.1238,118073.6431,205013.9966,191644.7931,104347.4543,118399.1216,142373.5947,202476.1726,120295.5916,168174.5454,,195121.0996,272931.8213,154025.6173
12/1/2007,253567.472,435269.2986,228140.1651,284996.0744,240201.6072,142637.3145,169501.4882,136330.954,278403.6962,245082.4737,353726.1795,204712.9602,391210.8976,165875.2558,134901.8759,254980.2114,317072.6,471036.5045,336862.3222,122299.8446,232640.2302,292866.5638,147263.2781,160952.2853,330493.738,203438.0767,174600.3075,130038.1363,247269.0829,272583.9442,121367.2077,216653.1413,301935.067,108974.6619,108993.9611,138509.4868,198715.7674,128582.1958,118408.0117,205415.8331,191728.9429,104434.2638,118359.2446,142932.4786,202576.5914,120222.0901,168257.6995,,195887.3552,271877.3938,154110.6866
1/1/2008,252100.245,429391.6219,224490.1724,285065.8945,240768.3172,142500.4426,169609.7846,135364.9811,277357.5058,243744.1816,352350.014,203883.1324,390601.1268,165257.0848,134697.3505,251253.5128,315583.1026,470407.7715,335146.5405,122257.7321,231643.3954,285473.9839,146830.8979,160903.7503,328023.1011,202032.6369,174487.6409,129684.6743,248112.4226,271204.5868,121600.7984,217709.02,299935.5635,109023.5624,108942.4363,138205.8148,199105.597,128103.1522,118632.8335,205676.6378,191697.4206,104565.728,118273.015,143579.7325,202666.2331,120187.369,168214.343,,196596.132,270153.0102,154206.038
2/1/2008,250455.802,422454.1376,220887.7383,284926.3959,240828.9499,142104.6589,169674.6435,134249.8499,275607.5337,242641.9103,351250.9537,202250.1144,389749.9201,164562.0739,134488.9695,246775.0195,314235.9273,469475.064,333200.5502,122269.9768,230737.2944,277418.917,146415.5717,160796.7102,326041.8486,200411.2342,174174.0935,129180.6158,248247.543,270147.3373,121711.3346,218107.231,297780.2734,109086.5334,108916.3596,138063.9929,199836.1859,127641.5742,118698.3662,205911.3979,191550.1374,104767.7056,118215.2586,144114.6222,202775.3547,120063.2653,168183.8973,,197058.4677,268545.9907,154161.4191
3/1/2008,248521.1726,414166.8835,217040.3692,284767.3183,240859.3276,141521.9068,169754.2206,132900.5675,273741.9075,241434.127,349862.0115,201484.6244,388651.0931,163718.9194,134248.8446,241858.5403,312882.6052,469299.8325,331068.7494,122302.4365,229868.1221,269137.7966,146065.1862,160541.3053,324054.3116,198838.8057,173605.3453,128759.7445,247521.4234,268850.6809,121651.6253,218237.2337,295264.3747,108983.4846,108893.5451,137963.0162,200070.7949,127264.3708,118658.5051,206115.5534,191233.046,104936.6824,118267.0263,144448.6341,202717.8663,119981.0545,168117.8032,,196837.2251,267762.8556,154082.9699
4/1/2008,246318.9576,404452.522,213293.9739,284405.1754,240628.7108,141216.0966,169796.3543,131330.3949,271741.1678,240452.7158,347741.3242,200057.0169,387069.4628,162993.7741,134068.6437,236134.7528,311039.131,469467.1389,329066.1445,122356.8429,229103.0043,262017.4521,145872.2427,160219.3994,321644.7683,197310.2232,172891.4557,128506.1345,246165.0096,267529.0724,121468.7826,217602.0769,293320.0373,108995.369,108752.5261,137717.0045,199934.8906,126937.6638,118566.7162,206149.0699,190757.6758,105085.6024,118360.7403,144528.5741,202115.7722,119667.4772,168071.8212,,196450.0446,267397.1379,153967.7984
5/1/2008,243973.1823,394112.1863,209269.0389,283799.641,240663.6544,140996.9528,169748.4539,129796.9107,269392.7807,238665.6732,344856.1468,199554.7805,385437.8367,162299.0265,133952.7853,231652.766,308613.0148,470810.0493,327340.0229,122309.2092,228247.9036,256172.4194,145737.2923,159916.1567,318482.2511,195950.9371,172227.1217,128357.0078,244422.273,265674.1116,121334.8005,217054.9004,291782.6747,109036.352,108573.1269,137376.5862,198753.1495,126673.0512,118431.7812,206011.5006,190162.4072,105220.233,118555.6853,144522.832,201090.9092,119117.8753,167868.527,,196235.4432,266784.0904,153926.7944
6/1/2008,241933.2566,384070.5131,205354.8014,282973.1101,240574.3216,140800.4245,169520.0992,128300.9729,266875.0741,236655.2447,341889.6076,197901.9191,383854.5459,161569.2305,133937.051,227276.0067,305801.5907,471265.1231,325806.2831,122146.6439,227406.5523,249876.5128,145555.073,159644.7724,314790.7026,194711.7164,171744.5318,128208.254,242399.5139,263648.5024,121212.5408,216451.3085,290512.7031,109253.8454,108386.2014,136946.2644,197399.6393,126372.1981,118302.4829,205694.8767,189377.9077,105413.1713,118734.5964,144593.4055,199539.9451,118504.9559,167544.116,,196485.8336,265255.2634,153922.7976
7/1/2008,239851.6491,373900.3819,201352.6796,281877.7628,240551.0042,140637.933,169135.0984,126790.4353,263957.4655,234503.5019,339047.1915,196829.02,381471.2996,160697.1297,133885.3124,222718.5613,303061.7483,468457.1404,324083.5446,121944.6905,226414.2608,243118.8172,145240.0059,159151.0792,310528.9834,193369.9031,171274.8737,128038.9416,240299.1885,261569.933,121097.287,215718.8206,289007.4732,109355.6555,108316.2205,136495.0273,196010.0778,126079.8191,118109.6132,205444.7947,188457.9706,105647.0345,118808.5181,144691.7051,198134.7652,117857.9017,166967.1292,,196762.9223,263319.086,153923.5495
8/1/2008,237550.9998,364109.4726,197191.7553,280693.0379,240736.8954,140291.6059,168685.1994,125002.5057,260840.4132,232583.7545,336322.0309,194818.6884,378300.004,159689.7238,133650.4896,217004.8654,300086.5594,463293.0768,322103.8577,121664.7043,225467.4528,236036.6523,144785.1641,158501.5192,306301.2328,191699.889,170744.3202,127817.7724,238014.6486,259321.5562,121002.2346,215290.9866,286969.5492,109366.1125,108313.0115,136000.975,194634.9454,125729.4543,117803.3015,205220.697,187442.0886,105832.5963,118879.8151,144869.4627,196765.5883,117347.1975,166216.0934,,196677.6712,261133.4221,153976.6683
9/1/2008,235172.9512,355063.8649,192960.1673,279368.9122,240828.4776,139790.5072,168206.8396,123260.9903,257567.9798,230781.8512,333535.4236,193109.2562,375479.9992,158616.8479,133364.3499,211258.0158,297045.3215,457228.4087,319623.9644,121391.0032,224672.1735,228893.2074,144248.5258,157791.3402,302011.6173,189794.7465,170072.6481,127455.5149,236034.6592,256987.9912,120958.0104,214854.1729,284454.4683,109362.7801,108340.4896,135528.9297,193156.677,125312.1205,117398.4841,204962.135,186497.3875,105306.9392,118835.8317,145040.6243,195736.7922,116851.6214,165423.7192,,196498.4459,259205.9099,154000.3752
10/1/2008,233161.5663,347241.6894,188680.0168,277777.6284,241049.5271,139194.4548,167719.1798,121754.1356,254248.5556,228790.3072,330585.9511,190789.5022,373904.4186,157423.1254,132959.4645,206217.9555,294168.4558,453359.6516,316941.066,121063.3664,224043.5255,222112.1182,143745.3534,157140.8413,297966.6263,187800.3802,169140.7202,126975.0419,234188.8754,254616.527,120870.4034,214400.4644,281815.157,109433.7469,108356.0943,135102.4256,191535.7333,124767.3796,117065.7179,204604.1752,185407.7069,,118799.82,145262.0198,194831.573,116466.8582,164735.8813,,196269.3225,257094.3745,153967.2604
11/1/2008,231495.9661,339658.291,184471.5579,276035.5785,241114.5681,138609.6882,167106.9523,120392.0347,251018.4021,227237.3378,327453.4013,188616.2928,372597.8413,155934.8194,132612.5536,200545.2963,291399.7456,450057.4371,314228.1624,120760.4765,223336.1924,214782.5214,143217.4372,156294.3006,294576.4842,185969.9363,168017.0403,126420.0549,232510.2522,252322.9166,120774.4556,213913.6285,279320.2233,109404.3322,108298.6144,134557.5992,189830.0177,124219.8927,116757.3328,204332.8919,184330.5012,103517.7916,118527.5814,145512.6444,194135.5481,116209.2998,164088.4167,,196248.9164,255323.4262,153694.9329
12/1/2008,229992.9718,332382.2356,180447.8401,274365.1581,241082.681,138068.9527,166374.1176,118786.5185,247601.8332,225632.106,324584.903,186064.0386,370852.0626,154139.882,132105.3006,194671.9231,288519.3463,447024.2132,311792.9399,120412.8899,222547.0968,208351.2101,142672.1937,155423.3789,291445.1657,184317.4789,166898.5592,125845.6196,230657.1568,249912.8707,120664.6102,213479.3885,277232.3267,109290.8656,108197.7486,133968.6882,188026.6816,123569.0181,116379.334,204194.0368,183431.0245,103142.0187,118237.5885,145721.4024,193157.3059,116034.3934,163390.5271,,196182.4716,253582.8746,153388.1347
1/1/2009,228359.8108,325580.7384,176663.3838,272820.0562,240892.8612,137576.979,165567.6206,116792.6343,244199.1501,224618.9936,322387.3581,183312.2071,370197.1094,152313.4108,131679.5269,189216.7075,285923.1776,444358.1638,309684.4043,120035.5974,221788.8993,201859.8097,142169.4703,154422.644,288390.9723,182758.3541,165445.3851,125337.445,228375.2191,247815.5042,120508.9806,213271.4994,275394.7485,109130.2584,108116.3648,133390.8467,186063.2469,122818.2518,116028.4134,204179.4186,182800.1296,103214.9462,117831.597,145988.1804,191996.3556,115761.971,162678.7315,158123.0813,196062.1386,252162.865,153090.7386
2/1/2009,226781.9942,320627.642,173300.6243,271490.4332,241065.8148,137318.6133,164961.3617,114727.9231,241042.0577,223593.704,320597.243,181119.4287,370303.3846,150675.7732,131193.5695,185728.7784,283253.5708,440878.1804,307669.7464,119592.0764,221331.0023,196722.7619,141782.7391,153515.0273,285083.7703,181289.3655,164413.3955,125038.4316,226104.3802,245545.5223,120301.0936,213176.9502,274227.1937,108887.9032,108085.9184,132966.0796,183926.6126,121995.9311,115720.4302,204070.8058,182144.916,103370.1827,117603.5509,146030.2997,190928.1569,115456.8605,162211.0406,158132.7378,195677.7879,250818.5286,152998.3707
3/1/2009,225236.0957,316525.2642,170139.2886,270311.8092,241392.9637,137212.5993,164481.415,112726.5168,237965.2252,222706.828,318869.5629,178981.6602,370187.3694,149203.1105,130718.9362,182601.5218,280457.4129,437543.8104,305610.4011,119121.3155,221020.6304,191686.6553,141409.6683,152766.6797,281657.3925,179593.2986,163547.2287,125216.8313,223819.9358,243273.919,120118.9094,213037.9564,272840.6488,108710.3909,108037.3005,132643.9666,181724.8738,121252.2229,115544.6669,203679.9721,180966.7809,103551.1122,117509.6415,145952.4498,189829.9401,115201.4593,161979.9792,158090.7799,195323.5612,249362.2797,152971.451
4/1/2009,223856.0643,312670.42,166991.5448,269308.0851,241602.5842,137196.2417,163989.4042,111006.8569,235592.2084,221159.5929,316655.6695,177629.9164,368309.7378,147637.8039,130121.4082,179438.8959,276827.8823,433968.2427,303815.8859,118647.8736,220784.1019,186688.5109,140911.7762,152063.0656,278175.749,178025.0635,163325.5212,125482.2707,222028.655,240690.4366,120012.2268,212774.239,271506.1384,108576.9658,107948.7375,132326.7717,179493.239,120728.3108,115400.4162,203078.762,179872.7415,103467.4625,117670.7141,145627.9658,188862.3823,115028.1095,161840.8144,157882.3905,194906.3374,247972.7408,153131.1903
5/1/2009,222682.1833,308934.9483,163946.3509,268385.5325,241276.0856,137196.0578,163343.5473,109497.5508,233516.17,219511.685,314294.414,176027.8504,365451.1895,146004.7274,129532.5653,175885.0204,273407.4505,430257.2216,302600.267,118267.8551,220489.3065,180879.8929,140258.6402,151257.7855,274911.7093,176782.5336,162927.3422,125865.2833,220185.7966,238247.6872,119949.2699,212568.5698,269475.1357,108622.7679,107786.5333,131924.001,177368.8828,120358.6111,115276.3727,202647.9185,178839.7262,103272.3821,117866.0554,145266.2079,187130.7472,114824.1483,161598.7514,157539.8564,194499.5837,246330.1102,153202.0252
6/1/2009,221606.71,305670.3995,161049.5919,267383.666,240858.7796,137172.1958,162612.8655,108116.3916,231841.0392,218162.1448,311910.6206,174749.4135,363328.0547,144440.3286,128916.5818,172866.058,270392.2887,425752.5597,301817.2937,117993.8541,220150.6579,174810.6006,139578.8105,150270.2378,272429.5123,175969.9469,162492.7995,126046.4064,218372.1547,235785.1669,119848.0005,212232.7909,267414.0642,108747.1524,107611.4513,131376.8806,175499.3173,120033.9949,115164.4687,202371.2498,178678.2704,103044.6232,118087.326,144890.5947,185553.863,114546.6113,161266.7045,157143.3633,193862.3884,244843.1504,153257.4179
7/1/2009,220653.1206,303249.4158,158571.0236,266345.3118,240406.3041,137182.9664,161888.6804,106955.8934,230201.5612,217110.6667,309730.1389,173494.687,361011.7002,143118.3506,128327.6358,170329.8545,268194.4412,421349.6772,301251.7088,117727.602,219652.7453,168856.4291,138932.5975,149354.4418,270207.5465,175392.7017,161897.0389,126178.4861,216614.0113,233347.1231,119766.5263,211607.5277,265241.3314,108885.6066,107409.2014,130753.2316,173716.29,119646.2217,114946.1543,202119.157,178300.1487,102781.9399,118229.1135,144456.6382,183941.1433,114293.0839,160903.4988,156870.0853,193098.3902,243560.4698,153164.3124
8/1/2009,219665.4414,301225.991,156287.4368,265224.4604,240006.1324,137068.1257,161069.2875,105841.6029,228889.1164,216177.1664,307847.5859,172357.7907,359019.479,141990.8389,127717.1132,168017.8918,266273.4563,417963.2785,300726.1263,117396.6355,219166.1492,164093.4114,138411.496,148623.4909,268292.9265,174918.3566,161414.2149,126251.2079,214933.8084,231306.0801,119664.7855,210644.1253,263662.0555,109023.6076,107220.3773,130199.6447,171939.6432,119226.3183,114680.5342,201566.517,178030.1264,102574.5275,118313.0597,144043.9407,183116.6455,113970.1092,160476.3443,157049.2896,192202.4493,242720.4377,152962.6419
9/1/2009,218697.3146,299641.0578,154196.685,264280.3983,239620.4132,136916.5956,160322.1286,104859.8298,228031.3587,215149.9051,306267.051,170805.8517,356676.7979,140929.5389,127134.6335,165875.7228,264681.8933,413985.937,300388.532,117006.3966,218756.2389,160391.1326,137981.0675,147978.3221,266082.2817,174327.863,160887.982,126445.2202,213334.142,229828.0808,119562.6427,209714.9883,262316.1085,109131.1899,107015.8228,129685.9981,170038.4751,118838.454,114396.4343,200902.1393,177268.9379,101915.8287,118262.5227,143624.4208,182438.3979,113611.7772,160072.7219,157469.5957,191283.9098,242013.3651,152711.0681
10/1/2009,217825.0551,298796.1766,152427.8816,263549.9167,239240.7321,136715.4059,159699.1949,103765.4597,227551.7303,214243.6685,305111.8237,169295.1213,354227.1659,139878.4088,126651.2942,163594.8583,263621.1998,409528.3719,300119.6738,116636.6027,218539.847,157925.0041,137653.1608,147382.7049,264236.4059,173593.8616,160363.7204,126780.4006,211894.1418,228819.8549,119449.4173,209040.1507,261251.1563,109163.7561,106865.3225,129293.5618,168344.7234,118559.7852,114145.1368,200216.763,177054.8539,101135.0566,118225.935,143290.0282,181809.5289,113197.76,159797.5068,157853.8784,190646.3856,241406.6237,152449.2947
11/1/2009,217329.5874,299628.5248,151248.5522,263083.0992,239215.6251,136757.5996,159279.1236,102803.9125,227579.2277,213672.439,304339.5243,167818.752,353246.2423,138944.1896,126258.2145,162605.8691,263090.4375,405494.6528,300156.4079,116432.2286,218558.9399,156069.3984,137371.9642,146927.5634,262779.171,172838.5695,159798.1747,127085.2763,210865.1679,227996.2046,119362.664,208518.6765,259888.1886,109280.6919,106761.2541,129161.1309,166918.9359,118282.5255,113999.2872,199489.9455,176712.7811,100240.9805,118160.1693,143003.3645,181117.4401,112853.3691,159741.7073,157793.1281,190089.5659,240747.012,152353.9163
12/1/2009,217239.3267,301533.6659,150352.2763,262769.9064,239510.413,136881.0306,158880.5622,101940.1196,227697.6484,213400.9082,304030.9998,167064.2767,354261.44,138199.4105,125936.5526,162327.4156,262737.1064,404374.3398,300705.2682,116357.9838,218756.2074,154269.4307,137168.4528,146643.7354,261796.2022,172392.6338,159334.597,127478.0223,210118.0951,227344.5693,119298.8099,208144.1682,258578.996,109402.2478,106748.0025,129244.9313,166064.884,118046.7967,113935.7884,198958.4577,176385.7114,99783.69943,118092.7217,142904.1745,180695.3286,112583.746,159828.3531,157614.0642,189583.8173,239977.0819,152170.9114
1/1/2010,217530.4676,303468.6246,149662.3239,262541.49,240221.1171,136940.9961,158513.7882,101384.3641,228585.8019,213384.4019,303956.3634,166327.7835,356069.6873,137506.2504,125738.5685,162249.5849,261774.8063,405322.6774,301758.6118,116445.4938,219251.288,153215.5845,137069.737,146505.508,261250.2717,172184.254,159219.1794,127935.0847,209385.5755,226717.0305,119301.3337,207847.3333,257317.3631,109586.5526,106728.771,129285.5132,165032.3013,117821.2476,113867.8052,198616.9888,176171.2111,99593.22099,117989.6523,142983.9423,180412.4134,112429.9429,160075.1779,157530.2254,188837.5509,239444.656,152152.4371
2/1/2010,217874.8732,304276.9904,149061.5076,262522.8906,240483.9618,136927.5762,158114.3151,100854.6473,229581.3509,213213.897,304031.3542,165986.0605,356688.3953,136909.6695,125597.177,161405.4791,260674.9317,408369.0516,303125.9816,116546.7507,219831.6547,152321.2179,137006.8585,146324.7816,260629.4008,172260.048,159415.6476,128366.4965,208696.9392,226220.6199,119374.3049,207728.5099,256667.9707,109733.1507,106708.4603,129122.7012,164262.1062,117768.3626,113879.1472,198555.2466,176167.483,99604.8024,117833.6974,143057.5125,180359.4484,112360.1386,160419.3062,157425.3769,188138.9508,239226.9832,152187.243
3/1/2010,218241.2859,305309.822,148652.2363,262601.8204,240695.7062,136952.2848,157795.1468,100518.8138,230688.6521,212828.2305,303971.8547,165181.3196,356373.4322,136430.5483,125330.3315,160349.4443,259613.5982,410403.7721,304265.4894,116678.2188,220341.4398,151542.4437,137029.4096,146078.361,260189.7255,172701.5375,159776.7004,128525.195,208106.096,226076.5245,119592.9868,207858.3725,256652.7327,109956.2673,106754.7291,129061.5022,163280.0593,117743.0411,113895.9123,198560.4599,176425.0777,99828.76797,117872.0401,143176.6569,180746.1355,112280.2392,160897.6018,157150.9691,187761.1017,239214.6062,152412.1632
4/1/2010,218635.613,306596.229,148294.8959,262997.6726,240835.5276,137124.981,157648.3443,100373.1001,230862.578,212272.9009,303869.2138,165274.1452,357409.6027,136214.7167,124952.3231,159831.2347,259552.4486,412736.4861,305413.7012,116773.6757,220499.4019,150320.7758,137081.9185,145899.5864,259848.684,173232.1721,160111.6104,128898.9907,207801.0932,225869.6705,119812.9185,208035.2486,257364.4818,110254.9824,106889.156,129211.708,162637.7184,117784.0216,114059.665,198659.2679,176135.4641,100117.9648,117981.5168,143305.9863,181664.8232,112151.0597,161362.4147,156819.0918,187606.2454,239023.9587,152547.7078
